ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-02-04,3496.1028656556114,1244.7891596719978,5973.184395230944,3496.1028656556114,3496.1028656556114,45.76614519199614,45.76614519199614,45.76614519199614,-84.52960091625575,-84.52960091625575,-84.52960091625575,130.2957461082519,130.2957461082519,130.2957461082519,0.0,0.0,0.0,3541.8690108476076
2004-02-10,3497.5333646071285,1225.5111106567178,6147.830912759538,3497.5333646071285,3497.5333646071285,230.88939079028646,230.88939079028646,230.88939079028646,143.56293309255278,143.56293309255278,143.56293309255278,87.32645769773364,87.32645769773364,87.32645769773364,0.0,0.0,0.0,3728.422755397415
2004-02-12,3498.010197590968,1351.5981630707274,6085.094651877799,3498.010197590968,3498.010197590968,162.35132533246892,162.35132533246892,162.35132533246892,105.59902379035942,105.59902379035942,105.59902379035942,56.752301542109485,56.752301542109485,56.752301542109485,0.0,0.0,0.0,3660.361522923437
2004-02-18,3499.440696542486,957.9828458741719,5593.295679330489,3499.440696542486,3499.440696542486,-124.32179761028937,-124.32179761028937,-124.32179761028937,-84.52960091606067,-84.52960091606067,-84.52960091606067,-39.792196694228686,-39.792196694228686,-39.792196694228686,0.0,0.0,0.0,3375.1188989321968
2004-02-19,3499.6791130344054,1224.1235396177756,5796.843941917115,3499.6791130344054,3499.6791130344054,53.721212412269566,53.721212412269566,53.721212412269566,105.59902379029515,105.59902379029515,105.59902379029515,-51.87781137802557,-51.87781137802557,-51.87781137802557,0.0,0.0,0.0,3553.400325446675
2004-02-20,3499.917529526325,1385.3007793778115,5913.63546471807,3499.917529526325,3499.917529526325,13.988698706074997,13.988698706074997,13.988698706074997,75.77440988605693,75.77440988605693,75.77440988605693,-61.78571117998194,-61.78571117998194,-61.78571117998194,0.0,0.0,0.0,3513.9062282324
2004-02-21,3500.1559460182443,1089.5619452781202,5687.712012801651,3500.1559460182443,3500.1559460182443,-181.5298780611709,-181.5298780611709,-181.5298780611709,-112.28838108660918,-112.28838108660918,-112.28838108660918,-69.24149697456173,-69.24149697456173,-69.24149697456173,0.0,0.0,0.0,3318.6260679570732
2004-02-22,3500.394362510164,1031.691486785498,5592.243569979446,3500.394362510164,3500.394362510164,-127.59340947582442,-127.59340947582442,-127.59340947582442,-53.55326174852254,-53.55326174852254,-53.55326174852254,-74.04014772730187,-74.04014772730187,-74.04014772730187,0.0,0.0,0.0,3372.8009530343393
2004-02-26,3501.3480284778425,1160.7152587683029,5864.361893481653,3501.3480284778425,3501.3480284778425,40.30967600904293,40.30967600904293,40.30967600904293,105.59902379083388,105.59902379083388,105.59902379083388,-65.28934778179095,-65.28934778179095,-65.28934778179095,0.0,0.0,0.0,3541.6577044868855
2004-03-02,3502.5401106395852,1199.4798180810528,5924.504791085228,3502.5401106395852,3502.5401106395852,140.9902783602162,140.9902783602162,140.9902783602162,143.5629330926919,143.5629330926919,143.5629330926919,-2.572654732475695,-2.572654732475695,-2.572654732475695,0.0,0.0,0.0,3643.5303889998013
2004-03-10,3504.447442098374,904.5289695098087,5858.511596610941,3504.447442098374,3504.447442098374,19.08883409900838,19.08883409900838,19.08883409900838,-84.52960091618775,-84.52960091618775,-84.52960091618775,103.61843501519613,103.61843501519613,103.61843501519613,0.0,0.0,0.0,3523.536276197382
2004-03-11,3504.6858585307223,1357.0290712223434,5931.848421339978,3504.6858585307223,3504.6858585307223,214.1346240054466,214.1346240054466,214.1346240054466,105.59902379050432,105.59902379050432,105.59902379050432,108.53560021494228,108.53560021494228,108.53560021494228,0.0,0.0,0.0,3718.820482536169
2004-03-15,3505.6395242601166,1006.8051750548954,5860.9053055869945,3505.6395242601166,3505.6395242601166,26.464748012446144,26.464748012446144,26.464748012446144,-74.56512301886353,-74.56512301886353,-74.56512301886353,101.02987103130968,101.02987103130968,101.02987103130968,0.0,0.0,0.0,3532.104272272563
2004-03-19,3506.593189989511,1369.8102257526436,5925.09977924973,3506.593189989511,3506.593189989511,133.71954908249512,133.71954908249512,133.71954908249512,75.77440988591407,75.77440988591407,75.77440988591407,57.94513919658104,57.94513919658104,57.94513919658104,0.0,0.0,0.0,3640.312739072006
2004-03-20,3506.8316064218593,1032.337353318736,5644.353665591212,3506.8316064218593,3506.8316064218593,-67.87451566669722,-67.87451566669722,-67.87451566669722,-112.28838108604519,-112.28838108604519,-112.28838108604519,44.41386541934798,44.41386541934798,44.41386541934798,0.0,0.0,0.0,3438.957090755162
2004-03-29,3508.9773543129963,1132.6964947049744,5843.525366263057,3508.9773543129963,3508.9773543129963,-84.67982602148358,-84.67982602148358,-84.67982602148358,-74.56512301875982,-74.56512301875982,-74.56512301875982,-10.114703002723761,-10.114703002723761,-10.114703002723761,0.0,0.0,0.0,3424.2975282915127
2004-04-02,3509.931020042391,1269.465227281628,5810.264271440892,3509.931020042391,3509.931020042391,132.49571257280354,132.49571257280354,132.49571257280354,75.77440988714537,75.77440988714537,75.77440988714537,56.7213026856582,56.7213026856582,56.7213026856582,0.0,0.0,0.0,3642.426732615195
2004-04-03,3510.169436474739,1139.5919238811462,5799.722583719023,3510.169436474739,3510.169436474739,-28.698783368365458,-28.698783368365458,-28.698783368365458,-112.2883810865738,-112.2883810865738,-112.2883810865738,83.58959771820834,83.58959771820834,83.58959771820834,0.0,0.0,0.0,3481.4706531063734
2004-04-05,3510.646269339437,1083.0975457867778,5772.687847435241,3510.646269339437,3510.646269339437,72.73265130640863,72.73265130640863,72.73265130640863,-74.5651230187787,-74.5651230187787,-74.5651230187787,147.2977743251873,147.2977743251873,147.2977743251873,0.0,0.0,0.0,3583.3789206458455
2004-04-09,3511.5999350688307,1711.5898967860237,6131.388811639881,3511.5999350688307,3511.5999350688307,373.7265412231008,373.7265412231008,373.7265412231008,75.77440988723701,75.77440988723701,75.77440988723701,297.9521313358638,297.9521313358638,297.9521313358638,0.0,0.0,0.0,3885.3264762919316
2004-04-12,3512.315189348921,1429.635200028867,6306.1931984474395,3512.315189348921,3512.315189348921,332.9399625158502,332.9399625158502,332.9399625158502,-74.56512301918383,-74.56512301918383,-74.56512301918383,407.505085535034,407.505085535034,407.505085535034,0.0,0.0,0.0,3845.2551518647715
2004-04-13,3512.5536074422844,1976.946358210802,6386.746308892261,3512.5536074422844,3512.5536074422844,582.5907084297378,582.5907084297378,582.5907084297378,143.5629330926319,143.5629330926319,143.5629330926319,439.0277753371059,439.0277753371059,439.0277753371059,0.0,0.0,0.0,4095.144315872022
2004-04-20,3514.222534095828,1846.1208976966623,6533.515333155096,3514.222534095828,3514.222534095828,666.9348595123465,666.9348595123465,666.9348595123465,143.56293309256407,143.56293309256407,143.56293309256407,523.3719264197825,523.3719264197825,523.3719264197825,0.0,0.0,0.0,4181.157393608175
2004-04-26,3515.6530426560084,1477.3403828549554,6082.98849772657,3515.6530426560084,3515.6530426560084,298.2087459367319,298.2087459367319,298.2087459367319,-74.56512301934399,-74.56512301934399,-74.56512301934399,372.7738689560759,372.7738689560759,372.7738689560759,0.0,0.0,0.0,3813.86178859274
2004-04-29,3516.3682969360984,1450.0235090225017,6101.848880908663,3516.3682969360984,3516.3682969360984,352.06684328310325,352.06684328310325,352.06684328310325,105.59902379005439,105.59902379005439,105.59902379005439,246.46781949304886,246.46781949304886,246.46781949304886,0.0,0.0,0.0,3868.4351402192015
2004-05-04,3517.5603874029152,1523.484146270381,6011.67408173561,3517.5603874029152,3517.5603874029152,181.94133901436842,181.94133901436842,181.94133901436842,143.56293309265754,143.56293309265754,143.56293309265754,38.378405921710886,38.378405921710886,38.378405921710886,0.0,0.0,0.0,3699.501726417284
2004-05-05,3517.798805496279,1105.1448176326126,5960.467466672561,3517.798805496279,3517.798805496279,-79.5514707678881,-79.5514707678881,-79.5514707678881,-84.52960091626885,-84.52960091626885,-84.52960091626885,4.9781301483807505,4.9781301483807505,4.9781301483807505,0.0,0.0,0.0,3438.247334728391
2004-05-07,3518.2756416830057,1199.3151521518248,5924.2892003248,3518.2756416830057,3518.2756416830057,27.734020337093,27.734020337093,27.734020337093,75.77440988727365,75.77440988727365,75.77440988727365,-48.040389550180656,-48.040389550180656,-48.040389550180656,0.0,0.0,0.0,3546.009662020099
2004-05-08,3518.514059776369,1025.9775956117196,5560.269814137621,3518.514059776369,3518.514059776369,-179.0474303931526,-179.0474303931526,-179.0474303931526,-112.28838108596321,-112.28838108596321,-112.28838108596321,-66.75904930718939,-66.75904930718939,-66.75904930718939,0.0,0.0,0.0,3339.466629383216
2004-05-11,3519.229314056459,1395.9730853412748,5868.79647284456,3519.229314056459,3519.229314056459,54.302554014621066,54.302554014621066,54.302554014621066,143.5629330925897,143.5629330925897,143.5629330925897,-89.26037907796862,-89.26037907796862,-89.26037907796862,0.0,0.0,0.0,3573.5318680710798
2004-05-18,3520.898254201566,1374.7182372966263,5949.296202867787,3520.898254201566,3520.898254201566,165.95250645467289,165.95250645467289,165.95250645467289,143.56293309263756,143.56293309263756,143.56293309263756,22.389573362035346,22.389573362035346,22.389573362035346,0.0,0.0,0.0,3686.850760656239
2004-05-26,3522.805614367403,1218.4988894201922,5993.746724402589,3522.805614367403,3522.805614367403,96.3088862095341,96.3088862095341,96.3088862095341,-84.52960091598726,-84.52960091598726,-84.52960091598726,180.83848712552134,180.83848712552134,180.83848712552134,0.0,0.0,0.0,3619.114500576937
2004-06-01,3524.236134491781,1440.4665876089691,6198.002117616008,3524.236134491781,3524.236134491781,266.3572322889771,266.3572322889771,266.3572322889771,143.56293309261534,143.56293309261534,143.56293309261534,122.79429919636179,122.79429919636179,122.79429919636179,0.0,0.0,0.0,3790.593366780758
2004-06-04,3524.9513945539693,1298.998882359175,5892.140595313172,3524.9513945539693,3524.9513945539693,106.28888597818501,106.28888597818501,106.28888597818501,75.7744098871308,75.7744098871308,75.7744098871308,30.5144760910542,30.5144760910542,30.5144760910542,0.0,0.0,0.0,3631.2402805321544
2004-06-08,3525.905074636888,1104.847206238003,5937.582663820852,3525.905074636888,3525.905074636888,20.910324518978605,20.910324518978605,20.910324518978605,143.5629330925475,143.5629330925475,143.5629330925475,-122.65260857356888,-122.65260857356888,-122.65260857356888,0.0,0.0,0.0,3546.8153991558665
2004-06-14,3527.335594761266,747.7252351353186,5511.372290450545,3527.335594761266,3527.335594761266,-378.48455210947833,-378.48455210947833,-378.48455210947833,-74.56512301892933,-74.56512301892933,-74.56512301892933,-303.919429090549,-303.919429090549,-303.919429090549,0.0,0.0,0.0,3148.8510426517873
2004-06-15,3527.5740147819947,1037.8501967659647,5688.954666097093,3527.5740147819947,3527.5740147819947,-174.8605578679985,-174.8605578679985,-174.8605578679985,143.56293309259533,143.56293309259533,143.56293309259533,-318.4234909605938,-318.4234909605938,-318.4234909605938,0.0,0.0,0.0,3352.713456913996
2004-06-17,3528.0508548234543,964.2060101630949,5757.522347318097,3528.0508548234543,3528.0508548234543,-223.91446283093828,-223.91446283093828,-223.91446283093828,105.59902379040847,105.59902379040847,105.59902379040847,-329.5134866213468,-329.5134866213468,-329.5134866213468,0.0,0.0,0.0,3304.136391992516
2004-06-24,3529.719794968561,1106.895809479182,5670.901083092028,3529.719794968561,3529.719794968561,-78.36283038774016,-78.36283038774016,-78.36283038774016,105.59902379094723,105.59902379094723,105.59902379094723,-183.9618541786874,-183.9618541786874,-183.9618541786874,0.0,0.0,0.0,3451.3569645808207
2004-06-28,3530.6734750514797,1167.616326955126,5657.17127520085,3530.6734750514797,3530.6734750514797,-91.61865384634969,-91.61865384634969,-91.61865384634969,-74.56512301882562,-74.56512301882562,-74.56512301882562,-17.053530827524064,-17.053530827524064,-17.053530827524064,0.0,0.0,0.0,3439.05482120513
2004-06-30,3531.151238027564,1227.7865240638603,5649.919302321585,3531.151238027564,3531.151238027564,-15.666909541349927,-15.666909541349927,-15.666909541349927,-84.52960091632791,-84.52960091632791,-84.52960091632791,68.86269137497796,68.86269137497796,68.86269137497796,0.0,0.0,0.0,3515.484328486214
2004-07-02,3531.6290010036478,1440.4427682263124,6120.6773113398895,3531.6290010036478,3531.6290010036478,223.03714711708787,223.03714711708787,223.03714711708787,75.77440988629895,75.77440988629895,75.77440988629895,147.26273723078893,147.26273723078893,147.26273723078893,0.0,0.0,0.0,3754.6661481207357
2004-07-06,3532.5845269558167,1582.4384558771978,6244.293228766867,3532.5845269558167,3532.5845269558167,402.83002629364347,402.83002629364347,402.83002629364347,143.5629330927367,143.5629330927367,143.5629330927367,259.2670932009068,259.2670932009068,259.2670932009068,0.0,0.0,0.0,3935.4145532494604
2004-07-07,3532.823408443858,1453.6881077563855,6037.326173849683,3532.823408443858,3532.823408443858,190.58855546674306,190.58855546674306,190.58855546674306,-84.52960091624139,-84.52960091624139,-84.52960091624139,275.11815638298447,275.11815638298447,275.11815638298447,0.0,0.0,0.0,3723.411963910601
2004-07-16,3534.973341836237,1435.072822411408,6177.500280453176,3534.973341836237,3534.973341836237,269.5679927198785,269.5679927198785,269.5679927198785,75.7744098868413,75.7744098868413,75.7744098868413,193.79358283303725,193.79358283303725,193.79358283303725,0.0,0.0,0.0,3804.5413345561155
2004-07-19,3535.689986300363,1191.7560654679246,5945.268498241671,3535.689986300363,3535.689986300363,33.05400263558052,33.05400263558052,33.05400263558052,-74.56512301874075,-74.56512301874075,-74.56512301874075,107.61912565432125,107.61912565432125,107.61912565432125,0.0,0.0,0.0,3568.743988935944
2004-07-20,3535.928867788405,1353.395765011724,6157.972486623441,3535.928867788405,3535.928867788405,220.97124526222643,220.97124526222643,220.97124526222643,143.56293309260096,143.56293309260096,143.56293309260096,77.40831216962546,77.40831216962546,77.40831216962546,0.0,0.0,0.0,3756.9001130506317
2004-07-21,3536.167749276447,1284.7116078295344,5878.337040102741,3536.167749276447,3536.167749276447,-37.04708419077741,-37.04708419077741,-37.04708419077741,-84.52960091606838,-84.52960091606838,-84.52960091606838,47.48251672529096,47.48251672529096,47.48251672529096,0.0,0.0,0.0,3499.1206650856698
2004-07-23,3536.6455122525313,1026.8049738174211,5967.824736748706,3536.6455122525313,3536.6455122525313,66.44678485494654,66.44678485494654,66.44678485494654,75.77440988693292,75.77440988693292,75.77440988693292,-9.327625031986377,-9.327625031986377,-9.327625031986377,0.0,0.0,0.0,3603.092297107478
2004-08-02,3539.0369453762614,1016.408115715483,5657.666940718337,3539.0369453762614,3539.0369453762614,-228.77184977498135,-228.77184977498135,-228.77184977498135,-74.56512301916479,-74.56512301916479,-74.56512301916479,-154.20672675581653,-154.20672675581653,-154.20672675581653,0.0,0.0,0.0,3310.26509560128
2004-08-04,3539.5152320010075,795.2970027456228,5607.326488824921,3539.5152320010075,3539.5152320010075,-238.88124772896126,-238.88124772896126,-238.88124772896126,-84.52960091628195,-84.52960091628195,-84.52960091628195,-154.35164681267935,-154.35164681267935,-154.35164681267935,0.0,0.0,0.0,3300.6339842720463
2004-08-06,3539.993518625754,1042.0171128003008,5722.214003562537,3539.993518625754,3539.993518625754,-73.27996725499027,-73.27996725499027,-73.27996725499027,75.7744098871162,75.7744098871162,75.7744098871162,-149.05437714210646,-149.05437714210646,-149.05437714210646,0.0,0.0,0.0,3466.7135513707635
2004-08-09,3540.710948562873,1083.9836013803717,5751.9830724169,3540.710948562873,3540.710948562873,-211.24316607328495,-211.24316607328495,-211.24316607328495,-74.56512301911295,-74.56512301911295,-74.56512301911295,-136.67804305417204,-136.67804305417204,-136.67804305417204,0.0,0.0,0.0,3329.467782489588
2004-08-17,3542.6240950618567,1109.4581399809965,5846.801770329684,3542.6240950618567,3542.6240950618567,20.843309820575083,20.843309820575083,20.843309820575083,143.56293309255875,143.56293309255875,143.56293309255875,-122.71962327198366,-122.71962327198366,-122.71962327198366,0.0,0.0,0.0,3563.4674048824318
2004-08-19,3543.1023816866027,1083.657511302355,5774.332175496796,3543.1023816866027,3543.1023816866027,-21.15246659458002,-21.15246659458002,-21.15246659458002,105.59902379023201,105.59902379023201,105.59902379023201,-126.75149038481203,-126.75149038481203,-126.75149038481203,0.0,0.0,0.0,3521.949915092023
2004-08-20,3543.3415249989757,1091.3827614703744,5788.954009059127,3543.3415249989757,3543.3415249989757,-53.66495005356775,-53.66495005356775,-53.66495005356775,75.77440988679004,75.77440988679004,75.77440988679004,-129.4393599403578,-129.4393599403578,-129.4393599403578,0.0,0.0,0.0,3489.676574945408
2004-08-21,3543.5870468551734,1096.2399186634304,5625.278099480916,3543.5870468551734,3543.5870468551734,-244.62208546320315,-244.62208546320315,-244.62208546320315,-112.28838108637441,-112.28838108637441,-112.28838108637441,-132.33370437682873,-132.33370437682873,-132.33370437682873,0.0,0.0,0.0,3298.96496139197
2004-08-27,3545.06017799236,1213.4147903369997,5961.256103183121,3545.06017799236,3545.06017799236,-67.32109114711523,-67.32109114711523,-67.32109114711523,75.7744098868817,75.7744098868817,75.7744098868817,-143.09550103399692,-143.09550103399692,-143.09550103399692,0.0,0.0,0.0,3477.739086845245
2004-08-28,3545.3056998485577,1010.0014501201324,5697.370914225781,3545.3056998485577,3545.3056998485577,-254.506291421587,-254.506291421587,-254.506291421587,-112.2883810866387,-112.2883810866387,-112.2883810866387,-142.21791033494833,-142.21791033494833,-142.21791033494833,0.0,0.0,0.0,3290.799408426971
2004-08-30,3545.7967435609535,919.5019396956396,5555.093553537642,3545.7967435609535,3545.7967435609535,-211.82466384957826,-211.82466384957826,-211.82466384957826,-74.56512301902808,-74.56512301902808,-74.56512301902808,-137.25954083055015,-137.25954083055015,-137.25954083055015,0.0,0.0,0.0,3333.972079711375
2004-09-01,3546.287787273349,1054.2683195454483,5555.732548484226,3546.287787273349,3546.287787273349,-212.56070884546054,-212.56070884546054,-212.56070884546054,-84.52960091632251,-84.52960091632251,-84.52960091632251,-128.03110792913805,-128.03110792913805,-128.03110792913805,0.0,0.0,0.0,3333.7270784278885
2004-09-03,3546.7788309857433,1139.0816942117717,5793.218036171616,3546.7788309857433,3546.7788309857433,-39.31486132804784,-39.31486132804784,-39.31486132804784,75.77440988715287,75.77440988715287,75.77440988715287,-115.08927121520071,-115.08927121520071,-115.08927121520071,0.0,0.0,0.0,3507.4639696576955
2004-09-07,3547.7609184105345,1156.4755906400117,5906.143526390906,3547.7609184105345,3547.7609184105345,60.62035057630469,60.62035057630469,60.62035057630469,143.5629330925844,143.5629330925844,143.5629330925844,-82.9425825162797,-82.9425825162797,-82.9425825162797,0.0,0.0,0.0,3608.381268986839
2004-09-08,3548.006440266732,1118.3897070009123,5753.514710235692,3548.006440266732,3548.006440266732,-159.30077001864942,-159.30077001864942,-159.30077001864942,-84.52960091621392,-84.52960091621392,-84.52960091621392,-74.77116910243546,-74.77116910243546,-74.77116910243546,0.0,0.0,0.0,3388.7056702480827
2004-09-09,3548.2943606751583,1034.0314046872195,5853.091141513749,3548.2943606751583,3548.2943606751583,38.62210069992053,38.62210069992053,38.62210069992053,105.59902378983818,105.59902378983818,105.59902378983818,-66.97692308991765,-66.97692308991765,-66.97692308991765,0.0,0.0,0.0,3586.9164613750786
2004-09-10,3548.5822810835843,1204.612909612785,6121.628335169977,3548.5822810835843,3548.5822810835843,16.01006293772099,16.01006293772099,16.01006293772099,75.77440988655555,75.77440988655555,75.77440988655555,-59.76434694883456,-59.76434694883456,-59.76434694883456,0.0,0.0,0.0,3564.5923440213055
2004-09-15,3550.0218831257143,1045.0393326317107,5741.849515906802,3550.0218831257143,3550.0218831257143,-122.4731699134858,-122.4731699134858,-122.4731699134858,-84.52960091612742,-84.52960091612742,-84.52960091612742,-37.94356899735839,-37.94356899735839,-37.94356899735839,0.0,0.0,0.0,3427.5487132122284
2004-09-16,3550.3098035341404,1261.6392761328018,5783.6561290423015,3550.3098035341404,3550.3098035341404,68.53518271009735,68.53518271009735,68.53518271009735,105.5990237903769,105.5990237903769,105.5990237903769,-37.06384108027955,-37.06384108027955,-37.06384108027955,0.0,0.0,0.0,3618.8449862442376
2004-09-27,3553.476928026826,1136.1732973070145,5714.053851490932,3553.476928026826,3553.476928026826,-147.63743861663042,-147.63743861663042,-147.63743861663042,-74.56512301889138,-74.56512301889138,-74.56512301889138,-73.07231559773905,-73.07231559773905,-73.07231559773905,0.0,0.0,0.0,3405.8394894101957
2004-09-30,3554.340689252104,1244.8557422864806,5993.993058096032,3554.340689252104,3554.340689252104,29.914027825177428,29.914027825177428,29.914027825177428,105.59902379065038,105.59902379065038,105.59902379065038,-75.68499596547294,-75.68499596547294,-75.68499596547294,0.0,0.0,0.0,3584.2547170772814
2004-10-06,3556.0682117026604,859.7632286412647,5902.793832550598,3556.0682117026604,3556.0682117026604,-127.68624829241647,-127.68624829241647,-127.68624829241647,-84.5296009162545,-84.5296009162545,-84.5296009162545,-43.15664737616198,-43.15664737616198,-43.15664737616198,0.0,0.0,0.0,3428.3819634102438
2004-10-11,3557.5078137447895,1198.8715747064816,5965.260961622348,3557.5078137447895,3557.5078137447895,-61.65421185143181,-61.65421185143181,-61.65421185143181,-74.56512301885842,-74.56512301885842,-74.56512301885842,12.91091116742662,12.91091116742662,12.91091116742662,0.0,0.0,0.0,3495.853601893358
2004-10-13,3558.0836545616417,1150.261219992127,5707.389335412421,3558.0836545616417,3558.0836545616417,-48.774566504166486,-48.774566504166486,-48.774566504166486,-84.52960091616798,-84.52960091616798,-84.52960091616798,35.75503441200151,35.75503441200151,35.75503441200151,0.0,0.0,0.0,3509.309088057475
2004-10-14,3558.4305769184284,1325.5763255866157,6114.830454591806,3558.4305769184284,3558.4305769184284,151.67688531187756,151.67688531187756,151.67688531187756,105.59902379052181,105.59902379052181,105.59902379052181,46.077861521355736,46.077861521355736,46.077861521355736,0.0,0.0,0.0,3710.107462230306
2004-10-15,3558.7774992752156,1170.6938236871615,5778.869307116465,3558.7774992752156,3558.7774992752156,131.06274489612736,131.06274489612736,131.06274489612736,75.77440988581534,75.77440988581534,75.77440988581534,55.288335010312004,55.288335010312004,55.288335010312004,0.0,0.0,0.0,3689.840244171343
2004-10-16,3559.124421632002,1143.8372481222493,5914.3229256343675,3559.124421632002,3559.124421632002,-49.15725816796568,-49.15725816796568,-49.15725816796568,-112.28838108590158,-112.28838108590158,-112.28838108590158,63.13112291793588,63.13112291793588,63.13112291793588,0.0,0.0,0.0,3509.9671634640363
2004-10-21,3560.8590334159353,1296.3921281535163,5952.877816048529,3560.8590334159353,3560.8590334159353,181.18774428392098,181.18774428392098,181.18774428392098,105.59902379106055,105.59902379106055,105.59902379106055,75.58872049286043,75.58872049286043,75.58872049286043,0.0,0.0,0.0,3742.046777699856
2004-10-22,3561.2065992972,1328.2361480489867,5943.302061251491,3561.2065992972,3561.2065992972,147.93248028545236,147.93248028545236,147.93248028545236,75.77440988695501,75.77440988695501,75.77440988695501,72.15807039849734,72.15807039849734,72.15807039849734,0.0,0.0,0.0,3709.139079582652
2004-10-29,3563.639560466052,1330.4780828105902,6020.610740010691,3563.639560466052,3563.639560466052,81.24795734742638,81.24795734742638,81.24795734742638,75.77440988704666,75.77440988704666,75.77440988704666,5.473547460379721,5.473547460379721,5.473547460379721,0.0,0.0,0.0,3644.8875178134786
2004-11-01,3564.682258109846,1051.5388188768652,5773.478858125751,3564.682258109846,3564.682258109846,-105.48032354502163,-105.48032354502163,-105.48032354502163,-74.56512301923058,-74.56512301923058,-74.56512301923058,-30.915200525791054,-30.915200525791054,-30.915200525791054,0.0,0.0,0.0,3459.201934564824
2004-11-02,3565.0298239911103,1391.6029315749627,5935.944493158378,3565.0298239911103,3565.0298239911103,101.89465715067546,101.89465715067546,101.89465715067546,143.56293309273136,143.56293309273136,143.56293309273136,-41.668275942055914,-41.668275942055914,-41.668275942055914,0.0,0.0,0.0,3666.9244811417857
2004-11-03,3565.377389872375,1089.6509036900416,5880.6179155456575,3565.377389872375,3565.377389872375,-135.74069243657604,-135.74069243657604,-135.74069243657604,-84.52960091629505,-84.52960091629505,-84.52960091629505,-51.21109152028099,-51.21109152028099,-51.21109152028099,0.0,0.0,0.0,3429.636697435799
2004-11-04,3565.7249557536397,1221.1353990506,5942.943061415092,3565.7249557536397,3565.7249557536397,46.32340335814668,46.32340335814668,46.32340335814668,105.59902379073098,105.59902379073098,105.59902379073098,-59.27562043258431,-59.27562043258431,-59.27562043258431,0.0,0.0,0.0,3612.0483591117863
2004-11-05,3566.0732149121786,1305.1794978502098,5864.77849455467,3566.0732149121786,3566.0732149121786,10.138946727419698,10.138946727419698,10.138946727419698,75.77440988713829,75.77440988713829,75.77440988713829,-65.63546315971858,-65.63546315971858,-65.63546315971858,0.0,0.0,0.0,3576.2121616395984
2004-11-09,3567.4662515463324,1193.191966244964,5980.89717824098,3567.4662515463324,3567.4662515463324,72.26709753760797,72.26709753760797,72.26709753760797,143.5629330926635,143.5629330926635,143.5629330926635,-71.29583555505555,-71.29583555505555,-71.29583555505555,0.0,0.0,0.0,3639.7333490839405
2004-11-10,3567.8145107048713,1126.1351867950898,5673.913504189225,3567.8145107048713,3567.8145107048713,-152.11507597769747,-152.11507597769747,-152.11507597769747,-84.52960091620854,-84.52960091620854,-84.52960091620854,-67.58547506148894,-67.58547506148894,-67.58547506148894,0.0,0.0,0.0,3415.699434727174
2004-11-12,3568.511029021948,1197.211855280924,5972.3798580845505,3568.511029021948,3568.511029021948,21.182982638069024,21.182982638069024,21.182982638069024,75.77440988672049,75.77440988672049,75.77440988672049,-54.59142724865147,-54.59142724865147,-54.59142724865147,0.0,0.0,0.0,3589.694011660017
2004-11-15,3569.5558064975644,957.8431888097394,5761.524400913334,3569.5558064975644,3569.5558064975644,-99.0007166144883,-99.0007166144883,-99.0007166144883,-74.56512301912686,-74.56512301912686,-74.56512301912686,-24.435593595361443,-24.435593595361443,-24.435593595361443,0.0,0.0,0.0,3470.555089883076
2004-11-16,3569.9068535039105,1249.0601359458135,6049.7035083456585,3569.9068535039105,3569.9068535039105,130.85627407539977,130.85627407539977,130.85627407539977,143.56293309259567,143.56293309259567,143.56293309259567,-12.706659017195907,-12.706659017195907,-12.706659017195907,0.0,0.0,0.0,3700.76312757931
2004-11-17,3570.257900510256,1092.0865283688545,5942.669458674102,3570.257900510256,3570.257900510256,-85.24073588898807,-85.24073588898807,-85.24073588898807,-84.52960091612204,-84.52960091612204,-84.52960091612204,-0.7111349728660419,-0.7111349728660419,-0.7111349728660419,0.0,0.0,0.0,3485.017164621268
2004-11-18,3570.6089475166023,1318.5675698981875,6177.27259019727,3570.6089475166023,3570.6089475166023,116.78516333439251,116.78516333439251,116.78516333439251,105.59902379020045,105.59902379020045,105.59902379020045,11.186139544192049,11.186139544192049,11.186139544192049,0.0,0.0,0.0,3687.394110850995
2004-11-19,3570.959994522948,1174.7162260112175,5940.559906697015,3570.959994522948,3570.959994522948,98.39434669994084,98.39434669994084,98.39434669994084,75.77440988681214,75.77440988681214,75.77440988681214,22.619936813128707,22.619936813128707,22.619936813128707,0.0,0.0,0.0,3669.3543412228887
2004-11-20,3571.311041529294,964.4074960350547,5853.69804430173,3571.311041529294,3571.311041529294,-79.05358795259944,-79.05358795259944,-79.05358795259944,-112.288381086257,-112.288381086257,-112.288381086257,33.23479313365755,33.23479313365755,33.23479313365755,0.0,0.0,0.0,3492.2574535766944
2004-11-21,3571.6620885356397,1203.3952027969444,5998.2256062064525,3571.6620885356397,3571.6620885356397,-10.858406453288907,-10.858406453288907,-10.858406453288907,-53.55326174838238,-53.55326174838238,-53.55326174838238,42.694855295093475,42.694855295093475,42.694855295093475,0.0,0.0,0.0,3560.803682082351
